2025-11-18 21:15:43;SYSTEM;GAME_START;CLASSIC;Players: 4
2025-11-18 21:15:58;Giocatore 1;PLAY;ReverseCard;REVERSE
2025-11-18 21:16:01;IA-3;PLAY;ReverseCard;REVERSE
2025-11-18 21:16:02;Giocatore 1;PLAY;NumberedCard;TWO
2025-11-18 21:16:05;IA-1;PLAY;NumberedCard;ONE
2025-11-18 21:16:08;IA-2;PLAY;ReverseCard;REVERSE
2025-11-18 21:16:11;IA-1;DRAW;NumberedCard;THREE
2025-11-18 21:16:11;IA-1;PASS_TURN;N/A;HandSize: 6
2025-11-18 21:16:12;Giocatore 1;PLAY;NumberedCard;EIGHT
2025-11-18 21:16:15;IA-3;PLAY;NumberedCard;SIX
2025-11-18 21:16:18;IA-2;PLAY;NumberedCard;SEVEN
2025-11-18 21:16:21;IA-1;PLAY;NumberedCard;SEVEN
2025-11-18 21:16:22;Giocatore 1;PLAY;NumberedCard;NINE
2025-11-18 21:16:25;IA-3;PLAY;NumberedCard;TWO
2025-11-18 21:16:28;IA-2;PLAY;WildCard;WILD
2025-11-18 21:16:28;IA-2;SET_COLOR;N/A;RED
2025-11-18 21:16:31;IA-1;DRAW;NumberedCard;SIX
2025-11-18 21:16:31;IA-1;PASS_TURN;N/A;HandSize: 6
2025-11-18 21:16:53;Giocatore 1;DRAW;NumberedCard;FIVE
2025-11-18 21:16:53;Giocatore 1;PASS_TURN;N/A;HandSize: 4
2025-11-18 21:16:56;IA-3;PLAY;NumberedCard;TWO
2025-11-18 21:16:59;IA-2;PLAY;ReverseCard;REVERSE
2025-11-18 21:17:03;IA-3;PLAY;WildCard;WILD
2025-11-18 21:17:03;IA-3;SET_COLOR;N/A;YELLOW
2025-11-18 21:17:03;Giocatore 1;PLAY;NumberedCard;FOUR
2025-11-18 21:17:06;IA-1;PLAY;NumberedCard;FOUR
2025-11-18 21:17:09;IA-2;PLAY;NumberedCard;FOUR
2025-11-18 21:17:12;IA-3;DRAW;NumberedCard;ONE
2025-11-18 21:17:12;IA-3;PLAY;NumberedCard;ONE
2025-11-18 21:17:14;Giocatore 1;DRAW;NumberedCard;EIGHT
2025-11-18 21:17:14;Giocatore 1;PASS_TURN;N/A;HandSize: 4
2025-11-18 21:17:17;IA-1;DRAW;WildDrawFourCard;WILD_DRAW_FOUR
2025-11-18 21:17:17;IA-1;PLAY;WildDrawFourCard;WILD_DRAW_FOUR
2025-11-18 21:17:17;IA-2;DRAW;ReverseCard;REVERSE
2025-11-18 21:17:17;IA-2;DRAW;NumberedCard;NINE
2025-11-18 21:17:17;IA-2;DRAW;NumberedCard;SEVEN
2025-11-18 21:17:17;IA-2;DRAW;NumberedCard;NINE
2025-11-18 21:17:17;IA-1;SET_COLOR;N/A;GREEN
2025-11-18 21:17:21;IA-3;PLAY;NumberedCard;ZERO
2025-11-18 21:17:21;Giocatore 1;PLAY;NumberedCard;EIGHT
2025-11-18 21:17:24;IA-1;PLAY;NumberedCard;SIX
2025-11-18 21:17:27;IA-2;PLAY;NumberedCard;SEVEN
2025-11-18 21:17:30;IA-3;DRAW;NumberedCard;NINE
2025-11-18 21:17:30;IA-3;PASS_TURN;N/A;HandSize: 3
2025-11-18 21:17:31;Giocatore 1;DRAW;NumberedCard;SIX
2025-11-18 21:17:32;Giocatore 1;PASS_TURN;N/A;HandSize: 4
2025-11-18 21:17:35;IA-1;PLAY;NumberedCard;FIVE
2025-11-18 21:17:38;IA-2;PLAY;NumberedCard;FIVE
2025-11-18 21:17:41;IA-3;PLAY;NumberedCard;NINE
2025-11-18 21:17:42;Giocatore 1;PLAY;NumberedCard;FIVE
2025-11-18 21:17:45;IA-1;PLAY;NumberedCard;NINE
2025-11-18 21:17:48;IA-2;PLAY;ReverseCard;REVERSE
2025-11-18 21:17:51;IA-1;PLAY;NumberedCard;FOUR
2025-11-18 21:17:51;IA-1;CALL_UNO_SUCCESS;N/A;HandSize: 1
2025-11-18 21:17:52;Giocatore 1;PLAY;NumberedCard;THREE
2025-11-18 21:17:55;IA-3;PLAY;NumberedCard;TWO
2025-11-18 21:17:55;IA-3;CALL_UNO_SUCCESS;N/A;HandSize: 1
2025-11-18 21:17:58;IA-2;PLAY;WildDrawFourCard;WILD_DRAW_FOUR
2025-11-18 21:17:58;IA-1;DRAW;NumberedCard;FOUR
2025-11-18 21:17:58;IA-1;DRAW;NumberedCard;SEVEN
2025-11-18 21:17:58;IA-1;DRAW;NumberedCard;SEVEN
2025-11-18 21:17:58;IA-1;DRAW;DrawTwoCard;DRAW_TWO
2025-11-18 21:17:58;IA-2;SET_COLOR;N/A;RED
2025-11-18 21:18:00;Giocatore 1;PLAY;NumberedCard;SIX
2025-11-18 21:18:00;Giocatore 1;CALL_UNO_SUCCESS;N/A;HandSize: 1
2025-11-18 21:18:03;IA-3;DRAW;NumberedCard;ONE
2025-11-18 21:18:03;IA-3;PASS_TURN;N/A;HandSize: 2
2025-11-18 21:18:06;IA-2;PLAY;NumberedCard;NINE
2025-11-18 21:18:09;IA-1;PLAY;DrawTwoCard;DRAW_TWO
2025-11-18 21:18:09;Giocatore 1;DRAW;SkipCard;SKIP
2025-11-18 21:18:09;Giocatore 1;DRAW;NumberedCard;FIVE
2025-11-18 21:18:12;IA-3;DRAW;NumberedCard;TWO
2025-11-18 21:18:12;IA-3;PASS_TURN;N/A;HandSize: 3
2025-11-18 21:18:15;IA-2;PLAY;NumberedCard;SEVEN
2025-11-18 21:18:18;IA-1;PLAY;NumberedCard;SEVEN
2025-11-18 21:18:19;Giocatore 1;PLAY;NumberedCard;EIGHT
2025-11-18 21:18:22;IA-3;PLAY;NumberedCard;TWO
2025-11-18 21:18:25;IA-2;DRAW;NumberedCard;SIX
2025-11-18 21:18:25;IA-2;PLAY;NumberedCard;SIX
2025-11-18 21:18:28;IA-1;PLAY;NumberedCard;FOUR
2025-11-18 21:18:30;Giocatore 1;DRAW;NumberedCard;ONE
2025-11-18 21:18:31;Giocatore 1;PASS_TURN;N/A;HandSize: 3
2025-11-18 21:18:34;IA-3;PLAY;NumberedCard;ONE
2025-11-18 21:18:34;IA-3;CALL_UNO_SUCCESS;N/A;HandSize: 1
2025-11-18 21:18:37;IA-2;DRAW;NumberedCard;NINE
2025-11-18 21:18:37;IA-2;PASS_TURN;N/A;HandSize: 4
2025-11-18 21:18:40;IA-1;DRAW;NumberedCard;FIVE
2025-11-18 21:18:40;IA-1;PASS_TURN;N/A;HandSize: 3
2025-11-18 21:18:42;Giocatore 1;PLAY;NumberedCard;ONE
2025-11-18 21:18:45;IA-3;DRAW;DrawTwoCard;DRAW_TWO
2025-11-18 21:18:45;IA-3;PLAY;DrawTwoCard;DRAW_TWO
2025-11-18 21:18:45;IA-2;DRAW;NumberedCard;FOUR
2025-11-18 21:18:45;IA-2;DRAW;NumberedCard;SIX
2025-11-18 21:18:45;IA-3;CALL_UNO_SUCCESS;N/A;HandSize: 1
2025-11-18 21:18:48;IA-1;PLAY;NumberedCard;THREE
2025-11-18 21:18:49;Giocatore 1;PLAY;NumberedCard;FIVE
2025-11-18 21:18:50;Giocatore 1;CALL_UNO_SUCCESS;N/A;HandSize: 1
2025-11-18 21:18:50;Giocatore 1;CALL_UNO_SUCCESS;N/A;HandSize: 1
2025-11-18 21:18:52;IA-3;DRAW;NumberedCard;ONE
2025-11-18 21:18:52;IA-3;PASS_TURN;N/A;HandSize: 2
2025-11-18 21:18:55;IA-2;PLAY;NumberedCard;FIVE
2025-11-18 21:18:58;IA-1;PLAY;NumberedCard;FIVE
2025-11-18 21:18:58;IA-1;CALL_UNO_SUCCESS;N/A;HandSize: 1
2025-11-18 21:18:59;Giocatore 1;PLAY;SkipCard;SKIP
2025-11-18 21:18:59;SYSTEM;GAME_OVER;N/A;Winner: Giocatore 1
