2025-11-18 21:12:50;SYSTEM;GAME_START;CLASSIC;Players: 4
2025-11-18 21:13:34;Giocatore 1;DRAW;NumberedCard;ZERO
2025-11-18 21:13:35;Giocatore 1;PASS_TURN;N/A;HandSize: 6
2025-11-18 21:13:38;IA-3;DRAW;NumberedCard;SIX
2025-11-18 21:13:38;IA-3;PLAY;NumberedCard;SIX
2025-11-18 21:13:41;IA-2;PLAY;NumberedCard;TWO
2025-11-18 21:13:44;IA-1;PLAY;NumberedCard;SEVEN
2025-11-18 21:13:45;Giocatore 1;DRAW;NumberedCard;FIVE
2025-11-18 21:13:46;Giocatore 1;PASS_TURN;N/A;HandSize: 7
2025-11-18 21:13:49;IA-3;DRAW;ReverseCard;REVERSE
2025-11-18 21:13:49;IA-3;PLAY;ReverseCard;REVERSE
2025-11-18 21:13:51;Giocatore 1;DRAW;NumberedCard;ZERO
2025-11-18 21:13:52;Giocatore 1;PASS_TURN;N/A;HandSize: 8
2025-11-18 21:13:55;IA-1;DRAW;SkipCard;SKIP
2025-11-18 21:13:55;IA-1;PASS_TURN;N/A;HandSize: 5
2025-11-18 21:13:58;IA-2;PLAY;NumberedCard;TWO
2025-11-18 21:14:01;IA-3;PLAY;NumberedCard;TWO
2025-11-18 21:14:02;Giocatore 1;PLAY;NumberedCard;EIGHT
2025-11-18 21:14:05;IA-1;PLAY;NumberedCard;EIGHT
2025-11-18 21:14:08;IA-2;PLAY;NumberedCard;ONE
2025-11-18 21:14:11;IA-3;PLAY;ReverseCard;REVERSE
2025-11-18 21:14:14;IA-2;DRAW;NumberedCard;ZERO
2025-11-18 21:14:14;IA-2;PASS_TURN;N/A;HandSize: 3
2025-11-18 21:14:17;IA-1;DRAW;DrawTwoCard;DRAW_TWO
2025-11-18 21:14:17;IA-1;PLAY;DrawTwoCard;DRAW_TWO
2025-11-18 21:14:17;Giocatore 1;DRAW;NumberedCard;FIVE
2025-11-18 21:14:17;Giocatore 1;DRAW;ReverseCard;REVERSE
2025-11-18 21:14:20;IA-3;DRAW;NumberedCard;FOUR
2025-11-18 21:14:20;IA-3;PASS_TURN;N/A;HandSize: 3
2025-11-18 21:14:23;IA-2;PLAY;DrawTwoCard;DRAW_TWO
2025-11-18 21:14:23;IA-1;DRAW;NumberedCard;THREE
2025-11-18 21:14:23;IA-1;DRAW;DrawTwoCard;DRAW_TWO
2025-11-18 21:14:26;Giocatore 1;PLAY;NumberedCard;SIX
2025-11-18 21:14:29;IA-3;PLAY;ReverseCard;REVERSE
2025-11-18 21:14:29;Giocatore 1;PLAY;NumberedCard;ZERO
2025-11-18 21:14:32;IA-1;PLAY;NumberedCard;SEVEN
2025-11-18 21:14:35;IA-2;PLAY;NumberedCard;SEVEN
2025-11-18 21:14:35;IA-2;CALL_UNO_SUCCESS;N/A;HandSize: 1
2025-11-18 21:14:38;IA-3;DRAW;SkipCard;SKIP
2025-11-18 21:14:38;IA-3;PASS_TURN;N/A;HandSize: 3
2025-11-18 21:14:40;Giocatore 1;PLAY;NumberedCard;FIVE
2025-11-18 21:14:43;IA-1;PLAY;NumberedCard;ONE
2025-11-18 21:14:46;IA-2;DRAW;NumberedCard;FOUR
2025-11-18 21:14:46;IA-2;PASS_TURN;N/A;HandSize: 2
2025-11-18 21:14:49;IA-3;DRAW;NumberedCard;FOUR
2025-11-18 21:14:49;IA-3;PASS_TURN;N/A;HandSize: 4
2025-11-18 21:14:50;Giocatore 1;PLAY;NumberedCard;TWO
2025-11-18 21:14:53;IA-1;PLAY;NumberedCard;ONE
2025-11-18 21:14:56;IA-2;DRAW;WildCard;WILD
2025-11-18 21:14:56;IA-2;PLAY;WildCard;WILD
2025-11-18 21:14:56;IA-2;SET_COLOR;N/A;YELLOW
2025-11-18 21:14:59;IA-2;PLAY;NumberedCard;ZERO
2025-11-18 21:14:59;IA-2;CALL_UNO_SUCCESS;N/A;HandSize: 1
2025-11-18 21:15:02;IA-3;PLAY;NumberedCard;FOUR
